transaction_id,transaction_date,transaction_amount,sector,report_type,province,year,month,day,day_of_week,amount_zscore,month_day
TX-004096,2022-10-12,2697.1846670043687,Casino,LCTR,New Brunswick,2022,10,12,2,-0.3234461338466284,1012
TX-004097,2022-02-25,1938.7377947974717,Money Services,STR,British Columbia,2022,2,25,4,-0.3893159763844131,225
TX-004098,2022-03-15,1986.871215994721,Casino,ETR,British Columbia,2022,3,15,1,-0.38513566924458387,315
TX-004099,2022-02-03,3227.6098355189965,Securities,STR,Ontario,2022,2,3,3,-0.2773795949650422,203
TX-004100,2022-11-12,1751.2778974765574,Securities,ETR,Ontario,2022,11,12,5,-0.4055965549867724,1112
TX-004101,2022-06-24,2130.2884387511867,Casino,ETR,Prince Edward Island,2022,6,24,4,-0.3726801232777494,624
TX-004102,2022-11-01,71.40852653803265,Securities,LCTR,Saskatchewan,2022,11,1,1,-0.5514904006898937,1101
TX-004103,2022-05-02,5434.649609622257,Securities,ETR,New Brunswick,2022,5,2,0,-0.08570188130818884,502
TX-004104,2022-11-29,9070.4066298253,Securities,LCTR,Ontario,2022,11,29,1,0.23005753599888135,1129
TX-004105,2022-12-24,2537.01530971338,Real Estate,LCTR,Alberta,2022,12,24,5,-0.33735657468401586,1224
TX-004106,2022-05-11,549.2076741231888,Securities,CDR,British Columbia,2022,5,11,2,-0.5099943437221269,511
TX-004107,2022-03-12,16813.05902189755,Real Estate,STR,Prince Edward Island,2022,3,12,5,0.9024939485937452,312
TX-004108,2022-06-14,7931.261207921614,Securities,CDR,Alberta,2022,6,14,1,0.13112466104338255,614
TX-004109,2022-06-30,10552.95864216956,Securities,LCTR,Nova Scotia,2022,6,30,3,0.3588146990722004,630
TX-004110,2022-08-28,1713.3695106823411,Banking,ETR,British Columbia,2022,8,28,6,-0.4088888349875201,828
TX-004111,2022-02-18,4975.902404329944,Money Services,ETR,Ontario,2022,2,18,4,-0.1255433089474479,218
TX-004112,2022-07-26,15493.247825407703,Casino,STR,Saskatchewan,2022,7,26,1,0.7878705532339235,726
TX-004113,2022-06-07,9133.59165992855,Casino,CDR,British Columbia,2022,6,7,1,0.23554505020213184,607
TX-004114,2022-05-25,4155.818024641462,Banking,ETR,Prince Edward Island,2022,5,25,2,-0.19676626593663743,525
TX-004115,2022-09-21,2384.5725308085484,Banking,LCTR,Newfoundland and Labrador,2022,9,21,2,-0.35059597510934243,921
TX-004116,2022-11-07,1620.225870841674,Banking,ETR,Ontario,2022,11,7,0,-0.4169782043481564,1107
TX-004117,2022-11-05,2596.511902247816,Money Services,CDR,Prince Edward Island,2022,11,5,5,-0.33218939511562423,1105
TX-004118,2022-12-13,32367.767871892967,Banking,CDR,Saskatchewan,2022,12,13,1,2.2533944008416213,1213
TX-004119,2022-09-07,11378.615777325502,Securities,STR,Newfoundland and Labrador,2022,9,7,2,0.43052164055469405,907
TX-004120,2022-10-12,1069.6286286139011,Real Estate,STR,Ontario,2022,10,12,2,-0.4647966540989629,1012
TX-004121,2022-02-14,3138.855758340069,Banking,STR,Ontario,2022,2,14,0,-0.28508773814895605,214
TX-004122,2022-10-13,1176.8847298273745,Securities,ETR,Newfoundland and Labrador,2022,10,13,3,-0.45548164106767325,1013
TX-004123,2022-07-27,3032.502541198654,Casino,LCTR,Quebec,2022,7,27,2,-0.29432433720843615,727
TX-004124,2022-05-07,885.0465098021565,Money Services,STR,Ontario,2022,5,7,5,-0.4808273024501682,507
TX-004125,2022-01-02,1015.4774557280356,Securities,CDR,Quebec,2022,1,2,6,-0.4694995929097585,102
TX-004126,2022-12-03,2253.656176494368,Casino,ETR,Ontario,2022,12,3,5,-0.36196584155655154,1203
TX-004127,2022-10-20,1687.6876852916057,Banking,STR,Quebec,2022,10,20,3,-0.4111192585762526,1020
TX-004128,2022-09-22,6156.657661853939,Banking,LCTR,Saskatchewan,2022,9,22,3,-0.022996689350405924,922
TX-004129,2022-10-27,8119.68080010103,Banking,STR,Ontario,2022,10,27,3,0.1474885875393522,1027
TX-004130,2022-02-05,2832.668312481279,Banking,LCTR,Newfoundland and Labrador,2022,2,5,5,-0.3116796057995925,205
TX-004131,2022-02-10,4162.1855713224495,Banking,ETR,Ontario,2022,2,10,3,-0.19621325515552868,210
TX-004132,2022-03-19,10413.369575718114,Banking,ETR,Alberta,2022,3,19,5,0.34669162207881954,319
TX-004133,2022-02-11,3276.816418819346,Securities,LCTR,Quebec,2022,2,11,4,-0.2731060854911549,211
TX-004134,2022-03-14,14318.986608725472,Casino,ETR,Ontario,2022,3,14,0,0.6858879302243238,314
TX-004135,2022-04-20,8523.809754676347,Casino,LCTR,Newfoundland and Labrador,2022,4,20,2,0.1825865114392533,420
TX-004136,2022-05-15,1108.284648971416,Money Services,STR,Ontario,2022,5,15,6,-0.46143944337347353,515
TX-004137,2022-10-18,1350.9479110168998,Banking,STR,Ontario,2022,10,18,1,-0.4403645448586559,1018
TX-004138,2022-08-02,1295.4515844696623,Banking,STR,Alberta,2022,8,2,1,-0.4451843080155073,802
TX-004139,2022-02-28,3579.831071742088,Securities,STR,Quebec,2022,2,28,0,-0.2467897696013087,228
TX-004140,2022-01-20,26188.67425174861,Securities,LCTR,British Columbia,2022,1,20,3,1.716750452926297,120
TX-004141,2022-02-22,8088.53377963231,Real Estate,ETR,Quebec,2022,2,22,1,0.1447835208972736,222
TX-004142,2022-03-09,5577.16797538625,Real Estate,STR,New Brunswick,2022,3,9,2,-0.0733243995680364,309
TX-004143,2022-01-15,611.8640931997899,Banking,LCTR,Quebec,2022,1,15,5,-0.5045527385025707,115
TX-004144,2022-09-10,1876.002735724487,Real Estate,LCTR,Ontario,2022,9,10,5,-0.3947644113561495,910
TX-004145,2022-10-11,1132.0228342025084,Securities,CDR,Ontario,2022,10,11,1,-0.45937782168235225,1011
TX-004146,2022-08-08,1317.2873250494854,Securities,LCTR,Nova Scotia,2022,8,8,0,-0.44328791046098426,808
TX-004147,2022-03-28,334.22479474753743,Banking,STR,Alberta,2022,3,28,0,-0.5286652472906115,328
TX-004148,2022-02-09,8094.175759320255,Money Services,LCTR,Quebec,2022,2,9,2,0.14527351739836655,209
TX-004149,2022-07-12,13757.573503644671,Securities,LCTR,Nova Scotia,2022,7,12,1,0.637130140871567,712
TX-004150,2022-03-28,28886.40197022194,Securities,STR,Nova Scotia,2022,3,28,0,1.9510435939983863,328
TX-004151,2022-08-17,9074.263512838095,Money Services,CDR,Prince Edward Island,2022,8,17,2,0.23039249983886692,817
TX-004152,2022-10-30,5071.148467970394,Money Services,CDR,British Columbia,2022,10,30,6,-0.11727134759558035,1030
TX-004153,2022-12-18,1401.5403011198837,Trust and Loan,STR,Ontario,2022,12,18,6,-0.4359706803813763,1218
TX-004154,2022-07-27,19369.581174208142,Trust and Loan,ETR,New Brunswick,2022,7,27,2,1.1245236223757211,727
TX-004155,2022-05-29,981.0229786949742,Banking,LCTR,British Columbia,2022,5,29,6,-0.47249190662355334,529
TX-004156,2022-09-16,167448.62258442974,Money Services,LCTR,New Brunswick,2022,9,16,4,13.984940743558884,916
TX-004157,2022-02-07,1936.5180424043272,Banking,ETR,Quebec,2022,2,7,0,-0.38950875816777497,207
TX-004158,2022-09-20,1630.4801309997451,Banking,LCTR,Nova Scotia,2022,9,20,1,-0.41608763900112256,920
TX-004159,2022-10-14,1026.913631547015,Banking,LCTR,Ontario,2022,10,14,4,-0.46850638016403423,1014
TX-004160,2022-01-17,1046.3084241257325,Money Services,ETR,Ontario,2022,1,17,0,-0.4668219748615299,117
TX-004161,2022-06-29,6018.350045329424,Banking,STR,Ontario,2022,6,29,2,-0.03500847456053855,629
TX-004162,2022-03-18,1477.729172623028,Real Estate,LCTR,Prince Edward Island,2022,3,18,4,-0.42935380429822906,318
TX-004163,2022-02-01,160.35149179737695,Trust and Loan,LCTR,Ontario,2022,2,1,1,-0.5437658528920639,201
TX-004164,2022-09-08,293.7077979772118,Banking,LCTR,British Columbia,2022,9,8,3,-0.5321840807055342,908
TX-004165,2022-03-13,3906.773617299069,Banking,STR,Newfoundland and Labrador,2022,3,13,6,-0.21839535624961634,313
TX-004166,2022-04-29,2435.6121405182507,Real Estate,ETR,Ontario,2022,4,29,4,-0.34616327035708266,429
TX-004167,2022-03-03,7086.456960239775,Real Estate,LCTR,Alberta,2022,3,3,3,0.05775482485678886,303
TX-004168,2022-01-12,6063.453478321548,Banking,ETR,New Brunswick,2022,1,12,2,-0.031091316829424214,112
TX-004169,2022-01-15,4663.455677907926,Real Estate,ETR,Ontario,2022,1,15,5,-0.15267878464791385,115
TX-004170,2022-02-20,14354.662145725031,Securities,ETR,Alberta,2022,2,20,6,0.6889862909542904,220
TX-004171,2022-02-25,12070.670098972603,Banking,ETR,Manitoba,2022,2,25,4,0.4906254011013559,225
TX-004172,2022-11-22,8165.077407280796,Banking,LCTR,Alberta,2022,11,22,1,0.15143120695840248,1122
TX-004173,2022-09-13,209.6126259327957,Real Estate,STR,Alberta,2022,9,13,1,-0.5394876057693735,913
TX-004174,2022-02-15,3360.083022617484,Banking,ETR,Quebec,2022,2,15,1,-0.26587452019393093,215
TX-004175,2022-05-28,1661.62173106992,Banking,ETR,Manitoba,2022,5,28,5,-0.41338304311159335,528
TX-004176,2022-10-02,743.9345279563825,Banking,LCTR,Ontario,2022,10,2,6,-0.49308264209885,1002
TX-004177,2022-08-21,2530.0574077249216,Money Services,LCTR,British Columbia,2022,8,21,6,-0.33796085683635635,821
TX-004178,2022-10-14,20669.803792218845,Money Services,LCTR,Manitoba,2022,10,14,4,1.2374457824516452,1014
TX-004179,2022-09-14,14762.62525118878,Securities,LCTR,Ontario,2022,9,14,2,0.7244172044471899,914
TX-004180,2022-07-03,1336.8901928180187,Securities,CDR,Manitoba,2022,7,3,6,-0.4415854341761983,703
TX-004181,2022-05-25,3001.492270199908,Real Estate,LCTR,British Columbia,2022,5,25,2,-0.2970175273877269,525
TX-004182,2022-05-28,8173.866195658099,Securities,STR,Quebec,2022,5,28,5,0.1521944985319129,528
TX-004183,2022-12-17,4470.629266086988,Securities,STR,Quebec,2022,12,17,5,-0.16942543606044203,1217
TX-004184,2022-10-14,6861.587030580221,Money Services,CDR,Ontario,2022,10,14,4,0.03822524750477502,1014
TX-004185,2022-11-28,2324.518964122013,Securities,STR,British Columbia,2022,11,28,0,-0.3558115269514434,1128
TX-004186,2022-02-02,12671.00852092661,Banking,LCTR,British Columbia,2022,2,2,2,0.5427637891316587,202
TX-004187,2022-02-03,3024.512148792457,Money Services,CDR,British Columbia,2022,2,3,3,-0.2950182894269743,203
TX-004188,2022-08-14,652.474191906951,Banking,LCTR,Ontario,2022,8,14,6,-0.5010258193401235,814
TX-004189,2022-03-12,4609.118569179101,Securities,STR,Alberta,2022,3,12,5,-0.15739787167573907,312
TX-004190,2022-01-10,12578.826311269946,Securities,CDR,Alberta,2022,1,10,0,0.5347579183747506,110
TX-004191,2022-12-09,8297.233464617866,Securities,ETR,Ontario,2022,12,9,4,0.16290873954005516,1209
TX-004192,2022-01-17,548.0848335880229,Banking,ETR,Quebec,2022,1,17,0,-0.510091860544935,117
TX-004193,2022-12-04,5291.986417868362,Banking,STR,New Brunswick,2022,12,4,6,-0.09809194094337895,1204
TX-004194,2022-11-05,6098.6840325566645,Securities,STR,Saskatchewan,2022,11,5,5,-0.02803160210842661,1105
TX-004195,2022-01-01,4671.524802216278,Real Estate,STR,Ontario,2022,1,1,5,-0.151977994695333,101
TX-004196,2022-04-09,10588.620019400105,Securities,STR,Alberta,2022,4,9,5,0.36191183004990685,409
TX-004197,2022-10-08,22029.65893719041,Securities,CDR,Alberta,2022,10,8,5,1.3555469277735794,1008
TX-004198,2022-08-04,1250.831701282189,Money Services,LCTR,Ontario,2022,8,4,3,-0.4490594702547043,804
TX-004199,2022-10-09,5521.411633261646,Securities,LCTR,British Columbia,2022,10,9,6,-0.07816674464297087,1009
TX-004200,2022-04-22,2835.7310556770885,Banking,LCTR,New Brunswick,2022,4,22,4,-0.31141361167471115,422
TX-004201,2022-10-26,2172.1585994306693,Securities,CDR,Ontario,2022,10,26,2,-0.36904376984014575,1026
TX-004202,2022-10-19,98.855983012498,Casino,CDR,British Columbia,2022,10,19,2,-0.5491066349941174,1019
TX-004203,2022-12-18,1391.3462704622748,Securities,LCTR,Manitoba,2022,12,18,6,-0.43685601489701376,1218
TX-004204,2022-03-25,27983.88135341494,Banking,STR,Ontario,2022,3,25,4,1.8726611876695167,325
TX-004205,2022-04-13,3179.552808884163,Securities,LCTR,Nova Scotia,2022,4,13,2,-0.28155326736487657,413
TX-004206,2022-08-25,1501.7772498635052,Securities,LCTR,Ontario,2022,8,25,3,-0.4272652690043099,825
TX-004207,2022-03-14,2088.719014940126,Securities,LCTR,Ontario,2022,3,14,0,-0.3762903582212381,314
TX-004208,2022-02-22,10793.320234201512,Banking,STR,Alberta,2022,2,22,1,0.37968970139531233,222
TX-004209,2022-10-08,342.3211873890341,Trust and Loan,LCTR,New Brunswick,2022,10,8,5,-0.5279620891288965,1008
TX-004210,2022-04-06,4224.90512971809,Securities,LCTR,New Brunswick,2022,4,6,2,-0.19076616639169858,406
TX-004211,2022-11-14,5197.6877314088,Banking,ETR,Saskatchewan,2022,11,14,0,-0.10628162417133863,1114
TX-004212,2022-01-21,1505.83799145811,Securities,LCTR,Alberta,2022,1,21,4,-0.42691260038739676,121
TX-004213,2022-01-26,7755.875661801808,Securities,ETR,Quebec,2022,1,26,2,0.11589271965149615,126
TX-004214,2022-12-09,10189.54274412378,Banking,ETR,British Columbia,2022,12,9,4,0.3272526360494486,1209
TX-004215,2022-06-24,5887.307390566694,Real Estate,LCTR,Ontario,2022,6,24,4,-0.04638930999049811,624
TX-004216,2022-06-07,1374.8963198195695,Banking,LCTR,Ontario,2022,6,7,1,-0.4382846656018896,607
TX-004217,2022-03-22,5177.05279966161,Real Estate,LCTR,Prince Edward Island,2022,3,22,1,-0.10807373348680104,322
TX-004218,2022-10-16,3312.260128163889,Securities,STR,Ontario,2022,10,16,6,-0.27002785860535244,1016
TX-004219,2022-05-11,7291.940176982419,Banking,LCTR,British Columbia,2022,5,11,2,0.07560069861141511,511
TX-004220,2022-10-08,7328.1498105626515,Securities,STR,Ontario,2022,10,8,5,0.0787454447362698,1008
TX-004221,2022-03-07,4834.328391895521,Banking,LCTR,Ontario,2022,3,7,0,-0.13783877518012283,307
TX-004222,2022-03-10,313.6317358515983,Money Services,LCTR,British Columbia,2022,3,10,3,-0.5304537200189647,310
TX-004223,2022-07-30,552.9778353965553,Real Estate,STR,Newfoundland and Labrador,2022,7,30,5,-0.5096669115201902,730
TX-004224,2022-08-17,3178.3064096656854,Securities,CDR,Ontario,2022,8,17,2,-0.28166151505270925,817
TX-004225,2022-09-09,2169.455635025721,Money Services,CDR,British Columbia,2022,9,9,4,-0.3692785177786812,909
TX-004226,2022-09-20,10156.614160197549,Banking,LCTR,Saskatchewan,2022,9,20,1,0.32439284360030596,920
TX-004227,2022-02-06,1115.4070085409517,Banking,STR,Newfoundland and Labrador,2022,2,6,6,-0.46082087835523083,206
TX-004228,2022-09-20,14053.048452027922,Trust and Loan,LCTR,Prince Edward Island,2022,9,20,1,0.6627916460304353,920
TX-004229,2022-04-02,1075.2367650917297,Banking,LCTR,Nova Scotia,2022,4,2,5,-0.46430959682407424,402
TX-004230,2022-06-23,39.79390348937129,Banking,LCTR,British Columbia,2022,6,23,3,-0.5542360778340915,623
TX-004231,2022-02-24,358.93109899220565,Banking,STR,New Brunswick,2022,2,24,3,-0.5265195460820989,224
TX-004232,2022-01-05,10946.796623221027,Trust and Loan,ETR,Ontario,2022,1,5,2,0.3930188691306438,105
TX-004233,2022-05-18,2347.660655137573,Real Estate,CDR,Prince Edward Island,2022,5,18,2,-0.3538017097854532,518
TX-004234,2022-05-16,1962.564245286087,Securities,LCTR,Ontario,2022,5,16,0,-0.38724668900327763,516
TX-004235,2022-04-13,349.8768184645429,Securities,LCTR,Manitoba,2022,4,13,2,-0.5273058952048986,413
TX-004236,2022-09-29,25.623131444574287,Money Services,LCTR,Quebec,2022,9,29,3,-0.5554667856890974,929
TX-004237,2022-09-13,22249.4617827212,Casino,ETR,British Columbia,2022,9,13,1,1.3746364373424456,913
TX-004238,2022-08-31,3522.569540839604,Trust and Loan,ETR,Ontario,2022,8,31,2,-0.2517628378045489,831
TX-004239,2022-04-09,697.3621324086721,Banking,LCTR,Alberta,2022,4,9,5,-0.49712737677144314,409
TX-004240,2022-10-08,14480.8428257202,Banking,STR,Ontario,2022,10,8,5,0.6999448720061284,1008
TX-004241,2022-11-05,1643.8906847937185,Banking,STR,British Columbia,2022,11,5,5,-0.41492295482992525,1105
TX-004242,2022-02-05,373.7065442561405,Securities,LCTR,Ontario,2022,2,5,5,-0.5252363233691763,205
TX-004243,2022-03-24,830.7322232920856,Banking,CDR,Alberta,2022,3,24,3,-0.48554440740645916,324
TX-004244,2022-07-20,1975.6066967175311,Banking,ETR,New Brunswick,2022,7,20,2,-0.3861139739067065,720
TX-004245,2022-07-15,798.8615710232505,Money Services,LCTR,Alberta,2022,7,15,4,-0.48831232026028387,715
TX-004246,2022-01-02,264.35886547808707,Securities,CDR,Manitoba,2022,1,2,6,-0.5347329864143076,102
TX-004247,2022-04-21,9885.163765989191,Real Estate,STR,Quebec,2022,4,21,3,0.30081783079644736,421
TX-004248,2022-07-14,7077.404184094884,Casino,STR,Ontario,2022,7,14,3,0.056968606387117156,714
TX-004249,2022-12-03,452.90460303488265,Securities,LCTR,Manitoba,2022,12,3,5,-0.5183581044032591,1203
TX-004250,2022-06-12,9987.659461193394,Securities,LCTR,Manitoba,2022,6,12,6,0.3097194105264247,612
TX-004251,2022-11-20,1110.246929033829,Casino,STR,Nova Scotia,2022,11,20,6,-0.46126902263147734,1120
TX-004252,2022-09-22,4511.120259775727,Banking,CDR,Prince Edward Island,2022,9,22,3,-0.16590886096967133,922
TX-004253,2022-06-22,2385.970249980085,Securities,LCTR,British Columbia,2022,6,22,2,-0.35047458553663147,622
TX-004254,2022-06-08,176.685878051146,Banking,CDR,Ontario,2022,6,8,2,-0.5423472387611146,608
TX-004255,2022-03-12,1361.4685426068186,Money Services,LCTR,New Brunswick,2022,3,12,5,-0.4394508455982059,312
TX-004256,2022-08-30,11829.306161770057,Money Services,STR,Nova Scotia,2022,8,30,1,0.4696633467763504,830
TX-004257,2022-10-19,81.80235377441835,Banking,STR,Nova Scotia,2022,10,19,2,-0.5505877141754995,1019
TX-004258,2022-11-10,3569.8628225057582,Money Services,STR,Prince Edward Island,2022,11,10,3,-0.24765549537807124,1110
TX-004259,2022-05-17,6838.927012081935,Real Estate,LCTR,New Brunswick,2022,5,17,1,0.03625726279143278,517
TX-004260,2022-03-29,4075.76873240189,Casino,STR,Ontario,2022,3,29,1,-0.20371841310515176,329
TX-004261,2022-12-03,13125.574008358826,Banking,LCTR,Nova Scotia,2022,12,3,5,0.5822420415676492,1203
TX-004262,2022-12-08,7271.2384841961475,Casino,STR,British Columbia,2022,12,8,3,0.07380279121134964,1208
TX-004263,2022-12-11,7102.457544773551,Trust and Loan,STR,Ontario,2022,12,11,6,0.059144448866557064,1211
TX-004264,2022-12-19,2387.462004338958,Banking,STR,New Brunswick,2022,12,19,0,-0.35034502916515076,1219
TX-004265,2022-03-04,15077.309353716228,Money Services,CDR,Ontario,2022,3,4,4,0.7517469925209584,304
TX-004266,2022-12-21,22552.97245312845,Money Services,CDR,Quebec,2022,12,21,2,1.4009958315213555,1221
TX-004267,2022-12-05,489.8309197996565,Securities,STR,British Columbia,2022,12,5,0,-0.5151511155423011,1205
TX-004268,2022-09-08,5499.500428729373,Securities,LCTR,Ontario,2022,9,8,3,-0.08006969611556956,908
TX-004269,2022-10-02,7572.614919747678,Money Services,STR,Ontario,2022,10,2,6,0.09997683066201639,1002
TX-004270,2022-05-30,186.9845128496772,Banking,ETR,Ontario,2022,5,30,0,-0.5414528195507623,530
TX-004271,2022-06-10,11320.314840541354,Banking,STR,Quebec,2022,6,10,4,0.4254583016887787,610
TX-004272,2022-03-09,5244.583130494456,Money Services,ETR,Saskatchewan,2022,3,9,2,-0.10220883718161775,309
TX-004273,2022-07-28,7248.7890404930995,Trust and Loan,STR,British Columbia,2022,7,28,3,0.07185309456683997,728
TX-004274,2022-02-21,8207.989427834384,Banking,ETR,Alberta,2022,2,21,0,0.1551580441838211,221
TX-004275,2022-06-24,8097.31185089767,Real Estate,LCTR,Manitoba,2022,6,24,4,0.14554588170753346,624
TX-004276,2022-08-01,2398.065898313626,Securities,LCTR,British Columbia,2022,8,1,0,-0.349424098705821,801
TX-004277,2022-02-01,294.91626897945935,Banking,LCTR,Alberta,2022,2,1,1,-0.5320791270198556,201
TX-004278,2022-04-04,2389.247889910746,Casino,LCTR,Ontario,2022,4,4,0,-0.35018992798968956,404
TX-004279,2022-12-19,28380.525524367567,Casino,LCTR,Ontario,2022,12,19,0,1.9071090706282223,1219
TX-004280,2022-12-20,982.607866498426,Banking,LCTR,Ontario,2022,12,20,1,-0.47235426176815337,1220
TX-004281,2022-09-17,21690.68781620011,Real Estate,STR,Ontario,2022,9,17,5,1.326107852760298,917
TX-004282,2022-09-04,5185.28513041971,Banking,CDR,Quebec,2022,9,4,6,-0.1073587693269817,904
TX-004283,2022-01-18,8395.957672642837,Money Services,LCTR,Ontario,2022,1,18,1,0.1714827719153886,118
TX-004284,2022-11-18,13708.455316385816,Casino,LCTR,Quebec,2022,11,18,4,0.6328643084460631,1118
TX-004285,2022-10-10,1534.6909169907462,Banking,ETR,Saskatchewan,2022,10,10,0,-0.4244067720542149,1010
TX-004286,2022-04-26,4256.626120371141,Banking,LCTR,Alberta,2022,4,26,1,-0.18801125139893293,426
TX-004287,2022-02-12,3184.4762662168446,Securities,CDR,British Columbia,2022,2,12,5,-0.28112567332878863,212
TX-004288,2022-05-13,4523.660351761813,Banking,LCTR,Alberta,2022,5,13,4,-0.16481977495085856,513
TX-004289,2022-11-07,21260.688366064715,Trust and Loan,ETR,British Columbia,2022,11,7,0,1.288763119582961,1107
TX-004290,2022-12-23,1602.283356247105,Banking,STR,Manitoba,2022,12,23,4,-0.4185364817363104,1223
TX-004291,2022-03-28,4406.624632420128,Real Estate,CDR,Quebec,2022,3,28,0,-0.17498413146260927,328
